ID,TARGET
38064,0.023417065
38067,0.11714904
38068,0.13168421
38075,0.22003733
38080,0.011631212
38081,0.011434341
38083,0.009553144
38084,0.024435278
38086,0.027279012
38088,0.03415286
38090,0.029173829
38091,0.005936177
38092,0.016965989
38093,0.10914318
38094,0.0104357805
38095,0.017339107
38096,0.030779723
38097,0.0029440692
38098,0.002689205
38099,0.031999066
38110,0.012539168
38113,0.015976325
38114,0.023501746
38115,0.018077519
38116,0.010302065
38117,0.0023749694
38119,0.013541247
38120,0.0023749694
38122,0.124014914
38123,0.004889394
38125,0.0026698452
38128,0.002886154
38131,0.13446654
38132,0.015292197
38134,0.039166503
38136,0.0019275317
38138,0.13804941
38139,0.016056975
38141,0.07642222
38142,0.016436446
38143,0.016436446
38145,0.16977838
38148,0.023848623
38152,0.014990769
38153,0.01563041
38156,0.0025547433
38159,0.0025687318
38160,0.021868443
38161,0.009992453
38162,0.07137761
38164,0.13318653
38166,0.016436446
38167,0.0043141698
38170,0.025594201
38171,0.030046565
38174,0.01869069
38175,0.20007777
38176,0.012062983
38178,0.016436446
38180,0.044950973
38184,0.0106822625
38186,0.0047496
38188,0.011264396
38189,0.0075895605
38190,0.016016323
38191,0.002689205
38192,0.0031943198
38195,0.03972899
38197,0.013513129
38198,0.033912744
38203,0.24228796
38204,0.020217557
38205,0.030403314
38206,0.20810658
38207,0.028179713
38208,0.023963781
38209,0.012940423
38210,0.008354246
38212,0.08821513
38215,0.07995902
38217,0.042717118
38220,0.022563884
38225,0.0149877835
38226,0.0090852985
38227,0.055502154
38229,0.17944205
38230,0.012107644
38231,0.013911933
38232,0.0029563254
38233,0.006308001
38234,0.0038495336
38235,0.011247302
38238,0.003965226
38239,0.028683573
38242,0.01810891
38243,0.21415332
38244,0.03117527
38247,0.0045071323
38249,0.0015625734
38252,0.014883268
38254,0.0015201994
38266,0.01089709
38267,0.024784707
38268,0.046407267
38269,0.08271595
38271,0.012393866
38272,0.03415286
38273,0.016989848
38276,0.0030837962
38278,0.035615522
38279,0.0029563254
38280,0.016376067
38282,0.008296183
38283,0.0073830476
38284,0.0042150435
38285,0.021132618
38286,0.0017194368
38288,0.01747292
38289,0.009318628
38290,0.017598758
38292,0.055134006
38296,0.02384209
38300,0.15855366
38304,0.25162622
38305,0.04876201
38306,0.10275169
38308,0.002457495
38312,0.020398485
38313,0.030286187
38314,0.05006116
38315,0.021049144
38316,0.01671238
38317,0.009650947
38327,0.09399878
38329,0.012336251
38332,0.00292273
38334,0.0027056874
38336,0.032460906
38337,0.0015067325
38338,0.013361766
38340,0.010944243
38342,0.013473357
38348,0.1450707
38349,0.007606373
38350,0.01330219
38351,0.008178772
38355,0.076650724
38358,0.13235489
38363,0.007780691
38364,0.08635557
38366,0.007780691
38367,0.002951563
38368,0.019765748
38370,0.010280327
38373,0.016436446
38374,0.03108207
38375,0.0048622554
38378,0.23034859
38381,0.094126455
38384,0.033116676
38386,0.008214859
38387,0.020988477
38388,0.020515332
38391,0.017027678
38394,0.038962178
38395,0.015118127
38396,0.014637436
38399,0.03232222
38404,0.009243697
38409,0.061048336
38412,0.24507166
38414,0.015083512
38415,0.04876201
38416,0.008220494
38417,0.009105558
38418,0.004348662
38420,0.2618949
38422,0.030419204
38427,0.2574201
38430,0.029075298
38432,0.017305568
38433,0.20810658
38435,0.038305018
38442,0.025170486
38443,0.002808593
38445,0.024767308
38446,0.0394671
38448,0.01221079
38449,0.0038439513
38450,0.0017821064
38455,0.17634358
38462,0.014570935
38464,0.015423981
38466,0.017890707
38468,0.013339054
38469,0.013181591
38470,0.0021098063
38472,0.029245673
38473,0.020770267
38475,0.009992453
38477,0.031070529
38478,0.21154502
38479,0.0074016685
38484,0.060833298
38485,0.2329775
38486,0.0015201994
38487,0.0062998976
38488,0.0043118987
38489,0.013541247
38490,0.012314953
38491,0.011416207
38492,0.051682223
38493,0.0023749694
38497,0.0118165715
38498,0.02762691
38500,0.054845627
38501,0.018948887
38502,0.015197032
38503,0.06546295
38506,0.0050619673
38507,0.17944205
38509,0.0352915
38510,0.089845635
38511,0.014883268
38513,0.01237719
38515,0.0030837962
38521,0.0019458057
38522,0.029999727
38525,0.01566179
38527,0.0035650774
38528,0.018692108
38530,0.0014852004
38531,0.01857489
38532,0.0015625734
38533,0.0077725155
38535,0.18030776
38537,0.017503234
38538,0.0054577575
38539,0.016436446
38542,0.027086418
38543,0.0030771086
38545,0.043520954
38546,0.02434222
38547,0.03554633
38549,0.0019503597
38551,0.031788364
38555,0.027678464
38557,0.009329243
38558,0.011395888
38562,0.116709836
38564,0.025765968
38565,0.042717118
38566,0.044188417
38567,0.0070244125
38568,0.04064586
38569,0.00501684
38575,0.0371225
38577,0.08505256
38579,0.038778424
38581,0.0060274056
38584,0.014883268
38587,0.022241635
38588,0.009671185
38592,0.06603486
38594,0.016697774
38596,0.031392317
38597,0.013630743
38598,0.0023749694
38599,0.03560885
38605,0.00591224
38608,0.0037718678
38609,0.059418853
38610,0.031392317
38611,0.0029329236
38612,0.012323012
38613,0.01614766
38614,0.04625613
38615,0.012100853
38616,0.011396749
38617,0.07643117
38620,0.0038316592
38622,0.06330972
38623,0.023864906
38625,0.014504915
38626,0.01720585
38627,0.009274693
38628,0.042186208
38630,0.0023791625
38631,0.010341736
38632,0.0058622668
38633,0.009346954
38634,0.008196736
38635,0.009992453
38638,0.042717118
38639,0.043553755
38640,0.05015923
38641,0.0012559036
38642,0.030276228
38643,0.0014774491
38645,0.04811938
38650,0.025078168
38651,0.03622594
38652,0.014638514
38653,0.007643671
38654,0.031844527
38655,0.0074457363
38656,0.002222269
38657,0.0015201994
38660,0.01139707
38661,0.16555071
38663,0.004511039
38664,0.022706775
38666,0.01221079
38667,0.006283724
38668,0.036021523
38671,0.0028654903
38672,0.014879592
38682,0.16354091
38683,0.0035732125
38684,0.00836081
38686,0.08813586
38688,0.057770524
38689,0.008479147
38690,0.20217633
38694,0.0020715552
38695,0.009734275
38696,0.00735932
38697,0.0025044088
38698,0.0024778259
38699,0.061698187
38701,0.006228233
38703,0.17944205
38705,0.0051276167
38710,0.16140082
38711,0.06306059
38712,0.029661553
38714,0.0020578592
38716,0.008529579
38719,0.03140842
38721,0.005488551
38722,0.023883093
38724,0.0015237972
38725,0.032622512
38728,0.250541
38729,0.004242854
38730,0.047379624
38731,0.0030837962
38732,0.0035732125
38733,0.0018426479
38734,0.0039249817
38738,0.0062347734
38739,0.0026559934
38740,0.20823626
38741,0.1613491
38743,0.092540696
38744,0.007780691
38746,0.0049529397
38747,0.008478538
38752,0.001361079
38754,0.10914318
38756,0.0026224572
38758,0.020499773
38759,0.06298638
38760,0.19111122
38761,0.0841659
38762,0.053665023
38763,0.010158681
38765,0.0015625734
38768,0.006990271
38769,0.018240824
38771,0.022292862
38773,0.009988553
38774,0.002689205
38776,0.0034821564
38778,0.030276228
38782,0.0025687318
38785,0.011624219
38787,0.0026249092
38789,0.03288903
38792,0.00158848
38793,0.22834714
38794,0.059702676
38795,0.1613491
38796,0.002585167
38801,0.0015201994
38804,0.012230867
38805,0.014639224
38807,0.07492543
38808,0.008608456
38810,0.22512922
38811,0.038962178
38813,0.0074646315
38814,0.00692866
38816,0.0065935
38817,0.01582901
38818,0.0142298285
38819,0.011166126
38821,0.007209662
38823,0.016839568
38825,0.16658945
38827,0.06514926
38828,0.0015169884
38829,0.016016323
38830,0.0015201994
38832,0.009660413
38837,0.0021530862
38841,0.01869069
38842,0.01313749
38844,0.0050984346
38845,0.06802625
38847,0.081796505
38850,0.057787146
38854,0.03160984
38856,0.019998586
38858,0.1675077
38859,0.070511736
38860,0.041927997
38861,0.013889767
38862,0.0015961796
38865,0.022230837
38866,0.0015935434
38867,0.0076549607
38868,0.08974681
38872,0.020823022
38873,0.02795006
38877,0.039407864
38878,0.02659051
38880,0.0021332814
38881,0.01869069
38887,0.0049951174
38888,0.08633997
38889,0.01762397
38890,0.016436446
38891,0.007181664
38898,0.0034821564
38904,0.0048442325
38905,0.007780691
38907,0.17495093
38910,0.0028414894
38912,0.07975559
38913,0.0015625734
38915,0.0042966516
38916,0.010280327
38918,0.008178772
38921,0.021705788
38923,0.026880747
38925,0.0022456879
38927,0.0014713247
38934,0.0023900364
38936,0.019702401
38937,0.0040442226
38939,0.0023749694
38942,0.038305018
38943,0.0034680972
38945,0.010280327
38946,0.003756843
38947,0.016436446
38948,0.0014289172
38950,0.044231165
38951,0.004960275
38952,0.614642
38955,0.0015169884
38956,0.09765087
38957,0.0040869266
38959,0.015362514
38962,0.018129267
38964,0.027244298
38965,0.038875923
38966,0.018099742
38969,0.17216636
38970,0.18407355
38973,0.019123325
38975,0.0028738722
38976,0.01911559
38977,0.005155207
38978,0.0138966665
38980,0.17859384
38984,0.08236349
38985,0.02530987
38986,0.002689205
38989,0.030361801
38992,0.004400489
38995,0.06484651
38997,0.038962178
38998,0.005870237
38999,0.01621802
39003,0.17607366
39006,0.011267322
39009,0.08514711
39010,0.04572499
39011,0.011552594
39013,0.041762803
39014,0.025170486
39017,0.017192993
39019,0.08096296
39024,0.09023828
39026,0.018606074
39031,0.16140082
39036,0.029779816
39039,0.0029563254
39040,0.018383194
39041,0.0029563254
39045,0.012415872
39046,0.018992126
39048,0.01155767
39050,0.021277891
39051,0.011599335
39053,0.009988553
39056,0.005109001
39058,0.1774915
39059,0.0023348748
39060,0.0037241227
39061,0.01869069
39064,0.28512695
39067,0.02596209
39069,0.03050832
39070,0.043174185
39072,0.013053007
39073,0.009971268
39075,0.003711639
39076,0.020901715
39078,0.0078162765
39081,0.051979236
39087,0.040983327
39092,0.008499187
39094,0.011685193
39096,0.05174177
39097,0.009157379
39099,0.0034349114
39101,0.014883268
39102,0.037790533
39103,0.0034821564
39104,0.020770267
39105,0.11296428
39107,0.048832178
39108,0.101989426
39111,0.14893213
39112,0.025919221
39113,0.014504915
39114,0.0030837962
39115,0.0037353565
39116,0.11428972
39118,0.013649303
39119,0.013485373
39126,0.01455581
39127,0.0020578592
39128,0.011543157
39129,0.24559723
39133,0.040315706
39135,0.016652377
39138,0.029372381
39141,0.17216636
39149,0.072208926
39151,0.0035030374
39152,0.10259908
39153,0.06496817
39154,0.023754543
39159,0.01869069
39161,0.008981078
39163,0.016928136
39167,0.09504416
39171,0.069608085
39173,0.0017061139
39177,0.16331752
39178,0.024384849
39179,0.0030265702
39184,0.061038345
39187,0.04098749
39188,0.0036358936
39189,0.02116648
39199,0.27624595
39201,0.014504915
39210,0.019533794
39212,0.029836211
39216,0.013541247
39217,0.022608805
39218,0.090432
39219,0.0025016207
39223,0.004337054
39225,0.0019699642
39226,0.026079506
39228,0.055772573
39229,0.03451827
39230,0.002425476
39232,0.021667438
39233,0.0030837962
39237,0.009524298
39239,0.0068636443
39242,0.008383909
39243,0.016436446
39245,0.045126047
39247,0.029999727
39248,0.009219875
39251,0.009843445
39254,0.12098663
39255,0.0030837962
39257,0.08753567
39258,0.0033058976
39260,0.002960981
39261,0.0030776805
39262,0.039900463
39264,0.045810383
39269,0.016503107
39270,0.011928756
39272,0.013541247
39273,0.019341111
39274,0.010934006
39277,0.016928136
39278,0.0101414155
39279,0.033640478
39281,0.0116618285
39283,0.007570972
39293,0.016928136
39296,0.009566819
39299,0.0040207496
39301,0.013269741
39305,0.21822464
39307,0.03183009
39308,0.16496384
39312,0.015693054
39316,0.25162622
39317,0.019734144
39318,0.015093588
39319,0.01810891
39323,0.012062983
39324,0.0019395744
39325,0.0017585676
39330,0.0012005183
39331,0.0022456879
39332,0.0024338437
39335,0.032575216
39337,0.042046797
39338,0.11858015
39342,0.0014289172
39344,0.0028295426
39345,0.010074154
39347,0.026742497
39348,0.07453209
39349,0.039468
39350,0.054734897
39351,0.07568332
39352,0.010256194
39353,0.01580284
39362,0.011691782
39363,0.0055632675
39364,0.0038051687
39366,0.0023749694
39367,0.07416856
39370,0.40193278
39373,0.0058389227
39376,0.0043112417
39378,0.06456894
39379,0.13369602
39380,0.013623668
39381,0.027301013
39383,0.07773702
39384,0.00571679
39387,0.002365461
39389,0.041046668
39393,0.020898549
39395,0.18494193
39396,0.0018680283
39398,0.0025016207
39401,0.01155767
39404,0.00547197
39406,0.10805586
39408,0.009669481
39409,0.009858324
39411,0.026880747
39415,0.04936805
39417,0.030067375
39420,0.0036358521
39423,0.0029152094
39424,0.16140082
39426,0.11358802
39427,0.14233194
39431,0.041361373
39433,0.0051970347
39435,0.016760262
39436,0.008210388
39437,0.025102178
39438,0.081562765
39442,0.14557746
39443,0.004296313
39444,0.022608805
39445,0.17216636
39447,0.003965226
39451,0.005702502
39453,0.01869069
39454,0.0029160993
39457,0.011307409
39459,0.01734473
39460,0.037395097
39461,0.020874044
39462,0.002310616
39463,0.20665662
39464,0.0030837962
39465,0.04876201
39467,0.021101471
39471,0.08688697
39472,0.008479147
39474,0.0141000645
39477,0.008000334
39481,0.0058236797
39483,0.1613491
39485,0.024917895
39487,0.0075030457
39489,0.007959069
39490,0.09335374
39491,0.02452047
39492,0.009638576
39493,0.0025734813
39494,0.0015625734
39495,0.0023749694
39498,0.0030279618
39501,0.006180545
39502,0.0025244616
39506,0.002706354
39507,0.17216636
39508,0.0029563254
39509,0.3236996
39510,0.07962404
39511,0.012990132
39513,0.0025016207
39514,0.016436446
39515,0.014883268
39516,0.013062164
39517,0.017209124
39520,0.15116563
39522,0.015857404
39523,0.0025687318
39525,0.0014510446
39526,0.007780691
39531,0.0043125316
39532,0.0023448274
39534,0.02285881
39536,0.04439355
39543,0.002689205
39544,0.01374254
39545,0.0022710196
39547,0.024374744
39548,0.055951543
39549,0.0035732125
39550,0.0029563254
39554,0.09536532
39555,0.023460925
39556,0.066516705
39557,0.0052463887
39558,0.00836081
39559,0.1664069
39561,0.118367925
39562,0.02263487
39563,0.002689205
39564,0.013467363
39566,0.037815586
39568,0.0030837962
39570,0.021013858
39571,0.010455673
39572,0.03117527
39573,0.010280327
39578,0.0012005183
39580,0.11665122
39581,0.004663489
39582,0.023700243
39584,0.029481746
39585,0.0025506965
39587,0.009355947
39590,0.014240287
39591,0.009992453
39594,0.011318812
39595,0.032391027
39596,0.20810658
39597,0.020534607
39604,0.02315375
39606,0.018363263
39607,0.016436446
39609,0.033310957
39610,0.009597397
39611,0.046083692
39613,0.0013365382
39617,0.0023348748
39619,0.20440239
39621,0.021672254
39626,0.004617615
39627,0.04136589
39628,0.009974436
39629,0.0021857137
39630,0.0022629134
39631,0.02975906
39638,0.08312988
39639,0.05288624
39641,0.0045790323
39642,0.070122615
39643,0.20772968
39646,0.007872612
39649,0.0034821564
39650,0.07276129
39655,0.0015455759
39656,0.043658927
39660,0.017497912
39664,0.030133167
39665,0.10036544
39666,0.10000991
39668,0.02919997
39671,0.019766368
39672,0.044375245
39675,0.009689712
39676,0.007570972
39677,0.02345916
39680,0.0032112661
39682,0.09335374
39683,0.010562607
39686,0.23464397
39687,0.21221729
39688,0.0029563254
39690,0.05320856
39691,0.029999727
39695,0.00214035
39697,0.0034821564
39698,0.028785719
39703,0.016928136
39709,0.08312988
39716,0.14089821
39717,0.07615472
39718,0.029999727
39719,0.006803377
39722,0.0015201994
39728,0.011511393
39729,0.035421107
39731,0.0013990239
39732,0.0028414894
39733,0.0020578592
39735,0.10914318
39737,0.01208274
39742,0.00836081
39743,0.007780691
39744,0.102653466
39745,0.038966853
39746,0.02530987
39747,0.0025016207
39748,0.0024991408
39750,0.009992453
39751,0.003869411
39755,0.026619555
39756,0.00735932
39758,0.008990555
39760,0.0057715797
39761,0.01138866
39763,0.0023749694
39769,0.1740264
39770,0.22432351
39772,0.021319062
39773,0.010491789
39774,0.20217633
39776,0.014214345
39777,0.0026188628
39781,0.020731097
39783,0.011084202
39784,0.029956082
39785,0.01490075
39786,0.042415116
39787,0.022778401
39789,0.018248668
39790,0.011586336
39791,0.0052865795
39792,0.051979236
39794,0.021855721
39797,0.014145011
39798,0.0044356748
39799,0.0029563254
39800,0.006264563
39805,0.024941849
39806,0.012598751
39807,0.0030049728
39808,0.0024971755
39809,0.0018793815
39814,0.0069788215
39815,0.0412847
39818,0.001893059
39819,0.009477934
39822,0.0025687318
39823,0.029818384
39827,0.0060631344
39828,0.008529579
39834,0.010499609
39835,0.018606074
39837,0.03963057
39840,0.00932767
39841,0.0025782823
39843,0.0019939372
39844,0.009448983
39845,0.009992453
39846,0.06644874
39850,0.0072913864
39858,0.0015625734
39860,0.032827266
39861,0.0027056874
39863,0.01939521
39865,0.026731363
39869,0.007465345
39872,0.0050788443
39874,0.002951563
39877,0.017762827
39878,0.15616092
39879,0.01155767
39881,0.0049850717
39884,0.009212752
39888,0.012542014
39889,0.10737384
39890,0.017802613
39891,0.09321576
39892,0.17859384
39893,0.41438967
39895,0.015224475
39896,0.021299943
39897,0.012987778
39899,0.016436446
39904,0.00836081
39905,0.009951906
39908,0.008129917
39909,0.012173467
39915,0.17944205
39917,0.1879049
39922,0.018467627
39925,0.02063568
39927,0.11831437
39929,0.018606074
39933,0.019702401
39934,0.0013365382
39939,0.010878669
39943,0.013692955
39944,0.05247233
39945,0.11832708
39947,0.10055098
39956,0.01933696
39957,0.031448588
39959,0.008780881
39960,0.21510959
39962,0.009270795
39964,0.23783565
39965,0.009992453
39966,0.01155767
39970,0.01869069
39975,0.014247744
39976,0.008529579
39979,0.003238979
39980,0.0016988097
39981,0.15966778
39982,0.008469961
39984,0.0030837962
39985,0.0024383003
39987,0.008365139
39988,0.009992453
39991,0.13284512
39992,0.007780691
39993,0.0029563254
39996,0.008971554
40000,0.017894227
40002,0.102653466
40003,0.0038098746
40006,0.016436446
40007,0.16658945
40008,0.02233011
40013,0.0029563254
40015,0.0023758283
40016,0.060133804
40019,0.008562305
40021,0.016928136
40022,0.0303031
40025,0.013190576
40029,0.014941609
40034,0.01640357
40036,0.102653466
40038,0.0023749694
40039,0.027329994
40040,0.14318794
40043,0.037395097
40046,0.010438804
40051,0.016211912
40054,0.009427068
40056,0.0060269744
40057,0.0266044
40060,0.009858324
40061,0.012088711
40062,0.0024971755
40063,0.016436446
40064,0.042991858
40068,0.015153946
40071,0.0013151899
40072,0.020895436
40073,0.021705788
40075,0.025053773
40079,0.005648892
40080,0.008679214
40081,0.016618103
40083,0.027006112
40090,0.005993247
40091,0.022394342
40092,0.0055336636
40095,0.010084168
40099,0.1373205
40102,0.007780691
40103,0.06978564
40104,0.011529905
40105,0.011857695
40106,0.01869069
40111,0.019450404
40117,0.002175815
40118,0.0029174015
40119,0.0076938304
40120,0.002310616
40124,0.002960981
40126,0.0027491944
40127,0.0028448622
40129,0.027301013
40132,0.0028479346
40139,0.0059088054
40141,0.0020578592
40142,0.0030837962
40144,0.008032074
40145,0.11303699
40146,0.03185917
40147,0.002951563
40148,0.017792903
40150,0.016928136
40154,0.0029155032
40155,0.0014012387
40158,0.15643108
40159,0.17216636
40160,0.01208274
40161,0.0032409672
40164,0.017722823
40165,0.12259943
40166,0.0025016207
40168,0.011685193
40169,0.0031733692
40170,0.0013501503
40171,0.01208274
40176,0.0023448274
40177,0.026880747
40178,0.17944205
40179,0.010842622
40180,0.0020231071
40183,0.02541273
40185,0.0103539685
40186,0.17944205
40189,0.2575151
40192,0.034527015
40196,0.0028295426
40198,0.00555693
40199,0.21323308
40200,0.018349048
40206,0.033635065
40207,0.0158039
40209,0.20217633
40210,0.017770017
40211,0.0023749694
40212,0.003436513
40214,0.0138838785
40216,0.007701319
40218,0.055841967
40222,0.20823626
40223,0.0038094565
40226,0.0020294935
40232,0.0045452807
40234,0.09062444
40235,0.008851056
40239,0.047960497
40241,0.17705831
40242,0.03415286
40243,0.052972157
40244,0.0030771086
40248,0.0033455465
40249,0.0027061186
40250,0.056623217
40251,0.020217557
40252,0.1450707
40253,0.010256194
40254,0.004384097
40258,0.061267916
40259,0.0026901208
40261,0.007160877
40262,0.03882224
40263,0.17944205
40265,0.0023749694
40266,0.036179047
40268,0.20402732
40269,0.024639472
40271,0.0010792362
40274,0.008479147
40275,0.219715
40276,0.005174568
40277,0.069368824
40279,0.009270795
40280,0.105749086
40283,0.003410449
40284,0.09715073
40286,0.18100716
40287,0.09917925
40288,0.0036327387
40289,0.02447049
40291,0.007832876
40292,0.013301815
40294,0.016731087
40295,0.0029563254
40296,0.06720069
40299,0.022753704
40300,0.0015166844
40301,0.18980065
40303,0.029650917
40305,0.019849736
40306,0.0016550599
40307,0.0024971755
40312,0.031392317
40314,0.06911107
40315,0.07660518
40319,0.24168956
40321,0.003228612
40325,0.11670713
40326,0.0027320164
40328,0.009477934
40333,0.051279332
40334,0.01397606
40336,0.0026699556
40338,0.016436446
40341,0.0016383055
40343,0.027594857
40345,0.08450661
40347,0.00767114
40348,0.022197668
40351,0.002960981
40352,0.009933591
40354,0.011307409
40356,0.0074817175
40358,0.0016415548
40360,0.25162622
40361,0.001872428
40362,0.010217118
40364,0.019142164
40366,0.0030837962
40367,0.02771932
40373,0.005353595
40375,0.0484726
40377,0.012302437
40382,0.0056433133
40384,0.012046916
40386,0.0020411701
40388,0.26690626
40393,0.001848485
40394,0.0034821564
40396,0.023464482
40398,0.015235245
40402,0.0021098063
40404,0.0019939372
40405,0.0069591077
40407,0.014569626
40408,0.10967262
40409,0.002872397
40412,0.023920601
40414,0.007368339
40415,0.0042315032
40416,0.01207428
40417,0.005818299
40421,0.02244102
40422,0.02459514
40431,0.013541247
40435,0.085728005
40439,0.0075400043
40440,0.0026404734
40445,0.00655299
40446,0.04454756
40447,0.040096737
40451,0.0042226715
40453,0.020762209
40457,0.03518947
40459,0.007401732
40460,0.005207394
40462,0.004663489
40463,0.034699462
40464,0.0074813347
40470,0.02636867
40472,0.0063685533
40474,0.01612358
40476,0.017802613
40481,0.012598751
40482,0.0056834626
40485,0.011323161
40487,0.19878252
40492,0.023808815
40494,0.0020578592
40496,0.011568658
40498,0.03173192
40500,0.14779736
40502,0.0029563254
40504,0.009992453
40506,0.0028414894
40508,0.008587288
40509,0.018420825
40510,0.003858821
40511,0.07073634
40512,0.008743636
40513,0.002967416
40514,0.0040269187
40516,0.007780691
40518,0.0061738966
40520,0.030168703
40521,0.027845096
40526,0.0022406187
40527,0.001802776
40529,0.0056913956
40532,0.048553925
40535,0.024546627
40540,0.06819751
40542,0.04550909
40543,0.017101454
40545,0.0041575884
40546,0.019841732
40547,0.10191411
40550,0.038962178
40554,0.0025016207
40557,0.1682786
40559,0.01916393
40560,0.016912647
40564,0.01869069
40566,0.009329243
40567,0.069957055
40568,0.0025016207
40569,0.022394342
40571,0.012415872
40572,0.03117527
40575,0.023601975
40576,0.20217633
40577,0.016436446
40579,0.027536137
40580,0.010172543
40581,0.0014489575
40582,0.032042783
40586,0.011246512
40588,0.017393226
40592,0.018606074
40594,0.14251742
40595,0.012169809
40596,0.009984654
40598,0.007527819
40602,0.03227423
40605,0.042267457
40607,0.032930437
40609,0.17755334
40610,0.02554504
40611,0.041966945
40612,0.02895562
40617,0.002689205
40620,0.0023749694
40621,0.020732278
40622,0.021049144
40623,0.0032117867
40627,0.057433147
40629,0.011272008
40630,0.0039042004
40636,0.019344056
40637,0.023256082
40638,0.004552
40641,0.004706192
40644,0.0054137306
40645,0.0032543654
40651,0.030066606
40653,0.040931612
40655,0.0108542675
40656,0.023358954
40657,0.01869069
40660,0.034741998
40661,0.0013618291
40663,0.0030837962
40664,0.002310616
40665,0.044829443
40666,0.081562765
40667,0.009070355
40669,0.009992453
40670,0.029859172
40671,0.024078544
40673,0.05389728
40674,0.01869069
40675,0.00735932
40679,0.03697926
40681,0.01715236
40682,0.01155767
40683,0.24228796
40687,0.0028645438
40691,0.018240824
40694,0.011478028
40696,0.017773638
40699,0.007780691
40701,0.008025869
40702,0.0032547785
40703,0.21591945
40705,0.022932453
40706,0.01796181
40707,0.035624925
40708,0.0034821564
40713,0.06323929
40716,0.08383602
40719,0.043092825
40720,0.0034821564
40721,0.0017191749
40722,0.05486395
40723,0.022073636
40725,0.024042848
40730,0.029999727
40731,0.10914318
40734,0.0022730615
40735,0.011511014
40737,0.0018937485
40739,0.008776893
40741,0.17216636
40742,0.02063568
40744,0.11809496
40745,0.021570876
40749,0.0039152866
40750,0.0014499072
40752,0.038637493
40754,0.005779959
40757,0.017510435
40758,0.0033105416
40761,0.0030837962
40762,0.023494717
40763,0.016431784
40764,0.021816846
40765,0.009470264
40769,0.0067630503
40771,0.007380679
40773,0.01625056
40775,0.021705788
40777,0.030180717
40779,0.20728634
40781,0.04442811
40783,0.036718134
40784,0.016436446
40785,0.00735932
40786,0.023920601
40788,0.0023749694
40789,0.17216636
40791,0.004708779
40792,0.04671055
40793,0.01551524
40794,0.0037039663
40796,0.014953223
40797,0.0017691118
40798,0.03665568
40802,0.0023749694
40803,0.010741794
40805,0.23094004
40806,0.0024233805
40808,0.05174177
40809,0.041361373
40811,0.03665568
40812,0.014315611
40814,0.0027181595
40815,0.16303074
40816,0.21154502
40818,0.023741951
40819,0.22463539
40820,0.038770016
40821,0.0037855045
40822,0.0923857
40824,0.0018317674
40826,0.013541247
40827,0.0025687318
40830,0.13284512
40831,0.22834714
40837,0.0025928149
40840,0.019125741
40842,0.00158848
40845,0.004577887
40847,0.03117527
40848,0.007971013
40850,0.013194443
40851,0.0029563254
40852,0.035276964
40854,0.024872283
40855,0.011247302
40857,0.004577887
40859,0.004270225
40861,0.07009266
40862,0.016928136
40863,0.018509356
40864,0.0036028223
40865,0.031238455
40866,0.003724388
40868,0.005492639
40870,0.0012937345
40873,0.19720264
40876,0.002826833
40878,0.0063212677
40881,0.0038439513
40882,0.10899051
40886,0.011147014
40889,0.03665568
40892,0.016967095
40894,0.03519487
40895,0.0024338437
40896,0.027710782
40898,0.007780691
40901,0.004264394
40904,0.0072553176
40906,0.007112136
40907,0.016436446
40912,0.02721236
40913,0.01869069
40914,0.01279833
40916,0.0074098636
40917,0.0031436235
40918,0.0022317371
40919,0.039164938
40920,0.06491328
40921,0.048190206
40922,0.032151103
40923,0.0038187888
40924,0.07505497
40925,0.015188157
40926,0.023593005
40928,0.0045828763
40930,0.050964914
40932,0.011142869
40935,0.019463312
40939,0.07654723
40940,0.063663326
40941,0.031276662
40942,0.16446199
40943,0.13570423
40944,0.013308151
40945,0.0063357055
40946,0.0053263386
40948,0.006776327
40950,0.007401732
40955,0.009649825
40957,0.009992453
40958,0.01582901
40959,0.0057245307
40962,0.021705788
40964,0.06551472
40966,0.05080216
40967,0.068146214
40971,0.0018317674
40973,0.007045638
40974,0.22003447
40975,0.0014650563
40976,0.02481292
40977,0.072151825
40982,0.036865734
40983,0.1070941
40984,0.0023749694
40986,0.00832393
40988,0.1256222
40989,0.12339077
40990,0.029182412
40991,0.0054244474
41007,0.03613247
41008,0.10751306
41009,0.031392317
41010,0.017616006
41011,0.017635904
41018,0.014366298
41020,0.03554633
41021,0.003965226
41022,0.1774915
41024,0.016067745
41026,0.2427357
41029,0.00286776
41030,0.016436446
41031,0.009992453
41033,0.015448852
41034,0.0024338437
41035,0.004125316
41040,0.016409919
41041,0.004638166
41044,0.022783756
41047,0.01616131
41052,0.002689205
41053,0.017030265
41056,0.060978454
41059,0.011706628
41060,0.0025989148
41064,0.03348931
41066,0.006456729
41068,0.13446654
41069,0.022367988
41070,0.024803298
41071,0.0029440692
41073,0.018189454
41074,0.017799987
41076,0.015978513
41079,0.16496384
41082,0.009270795
41083,0.01490075
41086,0.0110939015
41087,0.016400294
41088,0.017802613
41089,0.10737384
41090,0.057284378
41091,0.0029568144
41092,0.21154502
41095,0.04614068
41096,0.0018183456
41097,0.012415872
41098,0.009992453
41100,0.10914318
41104,0.012598751
41107,0.012415872
41110,0.025765968
41111,0.15462121
41114,0.003323143
41116,0.005032641
41117,0.0077360105
41119,0.009432715
41120,0.03808361
41121,0.020263724
41122,0.013269204
